Product Progress;Logins;Start Date;Last Activity At;Days Lapsed;Months Lapsed
51;173;2019-04-07;2022-11-03;186.57;46.64
12;30;2019-04-09;2019-06-25;11.0;2.75
27;81;2019-04-13;2020-01-05;38.14;9.54
10;6;2019-04-08;2019-05-09;4.43;1.11
42;55;2019-04-07;2023-04-18;210.29;52.57
1;6;2019-04-28;2021-03-18;98.57;24.64
20;27;2019-04-07;2019-11-15;31.71;7.93
7;33;2019-04-12;2020-10-10;78.14;19.54
5;21;2019-04-14;2023-01-20;196.71;49.18
25;23;2019-04-24;2021-11-20;134.43;33.61
1;5;2019-04-24;2020-07-11;63.43;15.86
14;10;2019-04-08;2019-10-28;29.0;7.25
96;82;2019-04-07;2023-01-30;199.14;49.78
74;134;2019-04-19;2022-12-17;191.14;47.78
2;6;2019-04-11;2019-04-15;0.57;0.14
25;37;2019-04-07;2021-11-17;136.43;34.11
80;58;2019-04-08;2023-02-25;202.71;50.68
8;19;2019-04-18;2020-03-05;46.0;11.5
39;36;2019-04-08;2021-03-05;99.57;24.89
20;24;2019-04-08;2022-10-19;184.29;46.07
38;24;2019-04-07;2020-01-28;42.29;10.57
52;84;2019-04-08;2022-12-05;191.0;47.75
81;167;2019-04-10;2021-10-20;132.0;33.0
25;29;2019-04-08;2021-04-23;106.57;26.64
30;34;2019-04-09;2019-11-25;32.86;8.22
3;6;2019-04-15;2019-06-14;8.57;2.14
30;63;2019-04-10;2020-01-22;41.0;10.25
81;299;2019-04-08;2023-05-13;213.71;53.43
8;9;2020-01-11;2020-04-14;13.43;3.36
92;100;2019-04-08;2020-01-05;38.86;9.72
71;35;2019-04-13;2022-06-24;166.86;41.72
57;40;2019-04-08;2021-08-06;121.57;30.39
11;17;2019-04-07;2019-05-16;5.57;1.39
19;28;2019-07-19;2022-04-15;143.0;35.75
1;24;2019-08-22;2023-04-13;190.0;47.5
73;97;2019-04-08;2023-03-26;206.86;51.72
81;36;2019-04-09;2020-06-16;62.0;15.5
37;222;2019-04-30;2023-04-03;204.86;51.22
48;135;2019-04-07;2022-10-26;185.43;46.36
86;167;2019-04-08;2023-04-30;211.86;52.96
27;41;2019-04-08;2019-10-28;29.0;7.25
33;47;2019-04-07;2020-01-03;38.71;9.68
86;93;2019-04-10;2022-01-06;143.14;35.78
15;21;2019-04-09;2020-01-25;41.57;10.39
94;355;2019-04-08;2023-05-16;214.14;53.54
13;13;2019-04-10;2019-12-31;37.86;9.46
97;108;2019-04-08;2021-06-12;113.71;28.43
69;119;2019-06-29;2023-04-04;196.43;49.11
71;200;2019-04-07;2023-05-01;212.14;53.04
18;20;2019-04-11;2020-09-22;75.71;18.93
4;12;2019-04-07;2022-11-16;188.43;47.11
14;7;2019-04-09;2019-06-11;9.0;2.25
1;5;2019-05-09;2020-01-11;35.29;8.82
98;105;2019-05-05;2023-04-23;207.0;51.75
26;62;2019-04-16;2023-03-11;203.57;50.89
78;235;2019-04-15;2023-05-12;212.57;53.14
51;78;2019-04-15;2021-01-22;92.57;23.14
52;153;2019-04-14;2022-11-23;188.43;47.11
34;45;2019-04-14;2019-07-15;13.14;3.28
23;45;2019-04-15;2023-03-26;205.86;51.46
10;18;2019-04-14;2019-07-23;14.29;3.57
16;18;2019-04-14;2019-06-10;8.14;2.04
6;12;2019-04-15;2019-06-27;10.43;2.61
3;6;2019-04-16;2022-03-15;152.0;38.0
32;23;2019-04-16;2022-03-05;150.57;37.64
13;34;2019-04-15;2019-05-16;4.43;1.11
97;80;2019-04-14;2021-06-04;111.71;27.93
92;134;2019-04-15;2023-01-28;197.71;49.43
98;220;2019-04-15;2023-01-12;195.43;48.86
78;4722;2019-04-16;2023-05-16;213.0;53.25
84;157;2019-04-14;2022-05-18;161.43;40.36
10;22;2019-04-27;2021-12-12;137.14;34.28
1;3;2019-04-16;2019-04-24;1.14;0.28
52;123;2019-04-14;2019-12-16;35.14;8.78
5;16;2019-05-15;2020-10-17;74.43;18.61
22;25;2019-04-18;2019-11-20;30.86;7.72
35;58;2019-04-15;2019-09-10;21.14;5.28
27;41;2019-04-22;2022-01-08;141.71;35.43
4;3;2019-04-18;2019-04-23;0.71;0.18
80;68;2019-04-15;2020-11-02;81.0;20.25
18;23;2019-04-26;2019-10-14;24.43;6.11
0;9;2019-04-24;2019-04-24;0.0;0.0
43;103;2019-04-23;2023-04-20;208.29;52.07
12;39;2019-04-23;2023-05-16;212.0;53.0
5;23;2019-05-06;2020-01-14;36.14;9.04
16;19;2019-12-06;2021-03-29;68.43;17.11
97;184;2019-04-23;2022-01-28;144.43;36.11
8;13;2019-04-22;2019-12-31;36.14;9.04
93;134;2019-04-21;2021-04-05;102.14;25.54
12;22;2020-03-30;2022-01-21;94.57;23.64
44;84;2019-04-30;2020-12-15;85.0;21.25
2;3;2020-09-23;2020-09-23;0.0;0.0
27;94;2019-04-23;2021-10-24;130.71;32.68
19;58;2019-04-21;2022-04-15;155.71;38.93
60;73;2019-04-22;2020-04-06;50.0;12.5
13;149;2019-04-24;2023-05-15;211.71;52.93
2;14;2019-05-04;2019-07-30;12.43;3.11
86;140;2019-04-22;2023-03-21;204.14;51.04
10;31;2019-04-23;2023-04-11;207.0;51.75
4;9;2019-04-22;2019-07-11;11.43;2.86
4;8;2019-05-04;2020-08-25;68.43;17.11
88;155;2019-04-21;2020-02-04;41.29;10.32
80;191;2019-05-01;2020-06-27;60.43;15.11
41;56;2019-04-28;2023-04-25;208.29;52.07
55;130;2019-05-06;2023-03-14;201.14;50.28
70;64;2019-05-01;2021-03-25;99.14;24.78
13;32;2019-05-31;2020-03-06;40.0;10.0
43;125;2019-04-30;2023-03-26;203.71;50.93
31;41;2019-04-28;2020-06-25;60.57;15.14
42;56;2019-05-01;2019-10-25;25.29;6.32
71;82;2019-05-09;2022-12-02;186.14;46.54
57;108;2019-04-29;2023-04-14;206.57;51.64
4;24;2019-05-19;2022-08-29;171.14;42.78
16;26;2019-05-01;2020-04-27;51.71;12.93
37;54;2019-04-29;2020-10-14;76.29;19.07
12;14;2019-04-30;2023-03-18;202.57;50.64
88;116;2019-04-29;2020-11-11;80.29;20.07
4;12;2019-05-02;2019-05-23;3.0;0.75
5;26;2019-04-30;2023-01-30;195.86;48.96
12;12;2019-04-29;2019-06-23;7.86;1.96
31;56;2019-04-29;2022-01-09;140.86;35.22
29;25;2019-05-18;2019-09-15;17.14;4.28
51;70;2019-05-03;2023-04-19;206.71;51.68
88;387;2019-05-03;2021-08-26;120.86;30.22
23;34;2019-04-28;2023-03-14;202.29;50.57
2;4;2019-04-29;2019-05-01;0.29;0.07
4;10;2022-02-14;2022-04-23;9.71;2.43
69;70;2019-05-03;2021-12-29;138.71;34.68
95;62;2019-05-04;2022-11-25;185.86;46.46
2;6;2019-04-29;2020-01-29;39.29;9.82
88;116;2019-04-30;2021-09-22;125.14;31.28
1;3;2019-04-29;2019-04-29;0.0;0.0
43;376;2019-05-01;2022-11-29;186.86;46.72
2;8;2019-04-28;2020-09-21;73.14;18.28
1;7;2019-04-29;2019-05-03;0.57;0.14
6;26;2019-04-29;2022-05-13;158.57;39.64
16;39;2019-05-09;2023-03-24;202.14;50.54
45;46;2019-05-17;2023-04-11;203.57;50.89
95;113;2019-04-28;2023-05-08;210.14;52.54
3;12;2019-05-07;2019-06-02;3.71;0.93
2;4;2019-05-23;2020-09-20;69.43;17.36
47;249;2019-05-02;2023-04-06;205.0;51.25
86;137;2019-06-30;2023-02-06;188.14;47.04
48;96;2019-04-29;2020-10-26;78.0;19.5
4;12;2019-05-08;2019-07-22;10.71;2.68
45;206;2019-05-07;2023-05-16;210.0;52.5
40;41;2019-05-05;2022-02-20;146.0;36.5
87;182;2019-07-07;2022-08-10;161.43;40.36
46;31;2019-05-14;2019-09-13;17.43;4.36
71;71;2019-05-12;2023-01-04;190.43;47.61
57;37;2019-05-12;2020-03-26;45.57;11.39
14;24;2019-05-15;2020-12-14;82.71;20.68
5;61;2019-06-02;2023-03-02;195.57;48.89
47;79;2019-05-12;2022-02-04;142.71;35.68
1;17;2019-05-13;2019-06-09;3.86;0.96
20;29;2019-05-12;2020-03-27;45.71;11.43
7;16;2019-05-19;2019-10-10;20.57;5.14
69;190;2019-05-27;2023-04-27;204.43;51.11
7;12;2019-05-22;2020-12-02;80.0;20.0
30;8;2019-05-20;2019-07-24;9.29;2.32
2;25;2019-06-10;2019-08-18;9.86;2.46
30;84;2019-05-20;2020-12-10;81.43;20.36
53;272;2019-06-25;2023-02-05;188.71;47.18
96;79;2019-05-26;2020-12-11;80.71;20.18
25;59;2019-06-05;2021-10-30;125.43;31.36
26;39;2019-07-26;2021-08-29;109.29;27.32
3;50;2019-11-28;2023-04-23;177.43;44.36
66;47;2019-06-02;2020-03-17;41.29;10.32
3;27;2019-06-04;2020-09-03;65.29;16.32
2;46;2019-06-12;2023-04-09;199.57;49.89
9;14;2019-06-29;2019-07-11;1.71;0.43
4;18;2019-06-06;2022-01-14;136.14;34.03
4;7;2019-06-02;2019-11-18;24.14;6.04
10;13;2019-06-05;2020-09-20;67.57;16.89
5;91;2019-07-24;2022-11-05;171.43;42.86
1;8;2019-06-23;2019-09-02;10.14;2.54
29;41;2019-06-25;2020-05-03;44.71;11.18
25;40;2019-06-04;2020-04-04;43.57;10.89
1;7;2019-06-03;2019-11-01;21.57;5.39
12;4;2019-10-15;2019-10-23;1.14;0.28
5;4;2019-06-03;2019-08-10;9.71;2.43
26;80;2019-06-05;2020-02-25;37.86;9.46
3;3;2019-06-14;2019-09-26;14.86;3.72
12;17;2019-06-04;2020-01-31;34.43;8.61
2;6;2019-06-18;2019-06-19;0.14;0.04
96;76;2019-06-05;2023-01-25;190.0;47.5
29;40;2019-06-05;2021-02-28;90.57;22.64
11;13;2019-06-18;2020-01-04;28.57;7.14
11;27;2019-06-03;2019-06-28;3.57;0.89
3;3;2019-06-05;2019-06-10;0.71;0.18
46;36;2019-06-08;2022-04-11;148.29;37.07
78;866;2019-06-05;2020-10-13;70.86;17.72
1;2;2019-06-06;2019-06-06;0.0;0.0
24;51;2019-08-04;2020-09-15;58.29;14.57
59;58;2019-06-04;2022-06-16;158.29;39.57
38;51;2019-06-03;2021-04-14;97.29;24.32
68;113;2019-06-04;2021-08-26;116.29;29.07
2;44;2019-06-06;2020-07-05;56.43;14.11
2;10;2019-06-29;2020-04-15;41.57;10.39
9;7;2019-06-03;2019-06-19;2.29;0.57
57;150;2019-06-04;2021-11-07;126.71;31.68
1;1;2019-06-02;2019-06-02;0.0;0.0
13;31;2019-10-30;2023-04-13;180.14;45.04
9;26;2019-06-11;2022-08-08;164.86;41.22
1;3;2019-06-03;2021-03-17;93.29;23.32
95;83;2019-06-03;2022-01-27;138.43;34.61
6;9;2020-05-06;2020-09-15;18.86;4.72
49;80;2019-06-05;2022-10-28;177.29;44.32
3;13;2019-06-02;2019-08-09;9.71;2.43
60;109;2019-06-03;2020-10-22;72.43;18.11
24;19;2019-06-04;2020-06-04;52.29;13.07
74;141;2019-07-04;2022-11-22;176.71;44.18
81;139;2019-06-02;2022-12-14;184.43;46.11
34;32;2019-06-03;2020-01-30;34.43;8.61
85;101;2019-06-16;2020-08-31;63.14;15.78
51;142;2019-06-28;2023-03-09;192.86;48.22
26;96;2019-06-16;2021-01-29;84.71;21.18
8;41;2019-06-19;2021-07-20;108.86;27.22
16;41;2019-07-23;2022-05-24;148.0;37.0
3;13;2019-06-11;2020-05-07;47.29;11.82
28;238;2020-05-07;2023-03-02;147.0;36.75
7;162;2020-06-10;2023-01-16;135.71;33.93
2;14;2019-10-06;2022-04-05;130.29;32.57
85;149;2019-06-21;2020-07-18;56.14;14.04
63;223;2019-06-18;2020-01-03;28.43;7.11
96;270;2019-06-16;2022-10-18;174.29;43.57
93;169;2019-06-16;2023-01-17;187.29;46.82
29;35;2019-07-25;2023-03-30;192.0;48.0
4;10;2019-10-03;2019-11-27;7.86;1.96
62;96;2019-06-16;2020-03-24;40.29;10.07
86;148;2019-06-23;2023-02-11;189.86;47.46
41;42;2019-06-16;2019-10-29;19.29;4.82
10;20;2019-06-16;2019-07-13;3.86;0.96
21;39;2019-06-16;2020-02-16;35.0;8.75
66;93;2019-06-17;2022-10-07;172.57;43.14
25;32;2020-02-04;2021-04-22;63.29;15.82
72;143;2019-08-15;2023-05-08;194.57;48.64
21;51;2019-06-24;2023-03-10;193.57;48.39
34;82;2019-06-17;2020-06-01;50.0;12.5
10;17;2019-06-23;2020-06-09;50.29;12.57
5;6;2019-06-16;2020-01-28;32.29;8.07
55;43;2019-06-18;2020-01-29;32.14;8.04
1;2;2019-07-07;2020-05-11;44.14;11.04
96;67;2019-08-16;2020-02-21;27.0;6.75
26;42;2019-06-27;2021-11-05;123.14;30.78
12;24;2019-06-17;2020-01-03;28.57;7.14
41;44;2019-06-19;2022-10-19;174.0;43.5
64;37;2019-06-18;2020-01-07;29.0;7.25
36;74;2019-06-20;2023-05-14;203.43;50.86
35;53;2019-06-16;2020-08-01;58.86;14.72
2;15;2019-07-18;2020-02-28;32.14;8.04
10;27;2019-06-16;2023-03-18;195.86;48.96
63;213;2019-06-16;2023-04-24;201.14;50.28
81;67;2019-06-16;2023-04-20;200.57;50.14
9;11;2019-07-18;2019-09-06;7.14;1.78
31;42;2019-06-20;2021-08-25;113.86;28.46
99;295;2019-06-19;2023-04-04;197.86;49.46
92;65;2019-06-16;2020-11-10;73.29;18.32
2;5;2019-07-01;2019-11-05;18.14;4.54
34;109;2019-09-24;2022-09-24;156.57;39.14
55;89;2019-06-16;2021-01-12;82.29;20.57
24;26;2019-06-23;2021-01-20;82.43;20.61
34;44;2019-06-18;2021-12-30;132.29;33.07
4;5;2019-06-16;2019-07-25;5.57;1.39
33;36;2019-06-25;2022-08-19;164.43;41.11
87;89;2019-06-25;2022-12-14;181.14;45.28
32;44;2019-06-29;2020-01-02;26.71;6.68
68;216;2019-06-18;2023-03-07;194.0;48.5
4;8;2019-06-24;2020-05-27;48.29;12.07
51;60;2019-06-17;2021-04-16;95.57;23.89
98;86;2019-06-27;2022-03-19;142.29;35.57
76;124;2019-06-16;2023-05-06;202.86;50.72
1;5;2019-06-17;2019-06-23;0.86;0.22
16;42;2019-06-22;2020-12-03;75.71;18.93
18;21;2019-06-18;2019-07-11;3.29;0.82
7;13;2019-10-07;2020-12-07;61.0;15.25
27;87;2019-07-08;2020-12-29;77.14;19.28
41;50;2019-06-18;2020-06-17;52.14;13.04
7;20;2019-06-21;2019-07-15;3.43;0.86
40;33;2019-06-17;2020-01-07;29.14;7.28
96;117;2019-06-20;2022-12-28;183.86;45.96
25;20;2019-06-17;2019-10-20;17.86;4.46
85;79;2019-06-17;2022-05-18;152.29;38.07
77;89;2020-01-07;2022-03-22;115.0;28.75
14;19;2019-06-16;2023-03-16;195.57;48.89
7;70;2019-06-19;2023-04-18;199.86;49.96
2;28;2019-06-16;2021-08-22;114.0;28.5
23;40;2019-06-24;2020-05-12;46.14;11.54
54;63;2019-06-17;2021-07-09;107.57;26.89
97;302;2019-06-16;2022-12-22;183.57;45.89
20;66;2019-06-25;2020-01-14;29.0;7.25
88;90;2019-06-24;2021-09-12;115.86;28.96
1;7;2020-05-10;2020-05-10;0.0;0.0
13;19;2019-06-17;2019-07-13;3.71;0.93
95;346;2019-06-16;2023-05-15;204.14;51.04
70;120;2019-06-17;2021-03-07;89.86;22.46
93;94;2019-06-17;2023-02-24;192.57;48.14
26;60;2019-06-26;2020-02-25;34.86;8.72
96;94;2019-06-23;2022-11-23;178.43;44.61
97;204;2019-06-23;2022-05-10;150.29;37.57
5;11;2019-09-19;2022-03-19;130.29;32.57
5;23;2019-06-27;2022-10-24;173.57;43.39
40;48;2019-06-18;2022-10-23;174.71;43.68
8;6;2019-06-18;2019-07-07;2.71;0.68
23;29;2019-06-24;2021-11-16;125.14;31.28
31;25;2019-06-16;2022-06-19;157.0;39.25
41;56;2019-06-24;2020-07-18;55.71;13.93
34;71;2019-06-23;2021-01-22;82.71;20.68
20;23;2019-06-26;2019-08-26;8.71;2.18
12;57;2019-06-18;2023-03-07;194.0;48.5
10;26;2019-06-16;2022-04-17;148.0;37.0
4;3;2019-07-03;2019-07-06;0.43;0.11
29;24;2019-06-16;2020-07-02;54.57;13.64
25;269;2019-06-23;2023-04-24;200.14;50.04
38;54;2019-06-23;2021-03-14;90.0;22.5
10;9;2019-07-16;2020-01-07;25.0;6.25
41;33;2019-06-24;2021-04-11;93.86;23.46
4;11;2019-09-25;2022-02-09;124.0;31.0
5;7;2019-06-17;2019-07-14;3.86;0.96
8;37;2019-06-16;2021-08-30;115.14;28.78
2;2;2019-06-16;2019-06-25;1.29;0.32
3;6;2019-06-17;2019-06-20;0.43;0.11
77;96;2019-06-16;2022-06-06;155.14;38.78
86;95;2019-06-17;2020-05-02;45.71;11.43
66;82;2019-06-20;2022-05-29;153.43;38.36
40;47;2019-06-17;2020-06-01;50.0;12.5
11;17;2019-06-16;2019-08-05;7.14;1.78
15;20;2019-06-18;2019-10-29;19.0;4.75
40;48;2019-06-16;2022-08-11;164.57;41.14
55;87;2019-06-16;2023-03-06;194.14;48.54
18;26;2020-08-04;2021-03-27;33.57;8.39
31;37;2023-03-19;2023-05-16;8.29;2.07
16;24;2019-06-19;2020-04-17;43.29;10.82
44;37;2019-09-08;2021-04-27;85.29;21.32
84;139;2019-06-18;2023-02-11;190.57;47.64
33;25;2019-06-16;2019-10-17;17.57;4.39
32;22;2019-06-18;2021-05-03;97.86;24.46
1;5;2019-06-23;2019-06-23;0.0;0.0
2;4;2019-06-17;2023-05-08;203.0;50.75
95;126;2019-06-24;2021-01-02;79.71;19.93
54;156;2019-06-19;2021-12-17;130.29;32.57
85;112;2019-12-19;2022-09-18;143.43;35.86
3;8;2019-06-24;2020-01-07;28.14;7.04
7;24;2019-06-23;2020-01-21;30.29;7.57
31;37;2019-06-17;2023-03-24;196.57;49.14
10;18;2019-07-08;2020-09-11;61.57;15.39
88;204;2019-06-29;2023-04-16;198.14;49.54
46;40;2019-07-01;2020-01-07;27.14;6.78
21;75;2019-12-05;2023-05-16;179.71;44.93
97;56;2019-06-26;2020-11-14;72.43;18.11
11;31;2019-06-28;2020-07-22;55.71;13.93
95;176;2019-06-27;2021-12-05;127.43;31.86
40;130;2019-06-28;2022-01-04;131.57;32.89
2;7;2019-06-28;2019-12-16;24.43;6.11
24;36;2019-06-28;2020-03-10;36.57;9.14
91;121;2019-06-26;2020-03-07;36.43;9.11
11;28;2019-06-28;2021-07-30;109.0;27.25
21;35;2019-07-17;2021-12-19;126.57;31.64
40;38;2019-06-28;2020-03-26;38.86;9.72
4;10;2019-07-02;2019-10-08;14.0;3.5
8;15;2020-01-25;2022-04-21;116.71;29.18
90;168;2019-06-28;2023-01-15;185.29;46.32
65;114;2019-06-28;2022-12-18;181.29;45.32
10;10;2019-07-07;2019-10-04;12.71;3.18
5;28;2019-06-28;2020-11-22;73.29;18.32
67;114;2019-06-26;2022-11-24;178.14;44.54
1;79;2020-07-30;2023-05-16;145.71;36.43
48;107;2020-04-21;2023-02-21;148.0;37.0
24;30;2019-06-28;2020-06-13;50.14;12.54
59;91;2019-06-27;2021-07-14;106.86;26.72
5;21;2019-06-30;2019-11-29;21.71;5.43
12;17;2019-07-04;2020-03-20;37.14;9.28
93;128;2019-06-28;2022-08-23;164.57;41.14
82;188;2019-06-27;2021-11-01;122.57;30.64
32;66;2019-06-28;2023-01-04;183.71;45.93
33;179;2019-08-17;2022-03-14;134.29;33.57
98;96;2019-06-29;2020-03-23;38.29;9.57
87;154;2019-06-29;2022-10-13;171.71;42.93
3;37;2019-07-16;2023-05-07;198.71;49.68
91;85;2019-06-24;2020-03-16;38.0;9.5
8;14;2019-07-02;2019-10-22;16.0;4.0
28;62;2019-06-28;2022-02-07;136.43;34.11
23;40;2019-06-24;2020-09-03;62.43;15.61
65;103;2019-06-23;2022-02-19;138.86;34.72
52;95;2019-06-27;2022-08-21;164.43;41.11
64;138;2019-06-24;2023-01-20;186.57;46.64
81;51;2019-06-24;2020-02-09;32.86;8.22
57;90;2019-07-06;2020-04-10;39.86;9.96
4;26;2022-01-09;2022-11-03;42.57;10.64
53;49;2019-07-02;2021-01-03;78.71;19.68
75;215;2019-06-30;2023-03-05;192.0;48.0
2;2;2019-06-30;2019-07-01;0.14;0.04
77;50;2019-07-01;2022-05-22;150.86;37.72
34;59;2019-06-30;2021-10-21;120.57;30.14
85;102;2019-07-24;2022-06-22;152.0;38.0
83;74;2019-07-21;2023-05-11;198.57;49.64
48;40;2019-08-25;2020-04-01;31.43;7.86
25;25;2019-07-07;2022-06-17;153.71;38.43
48;102;2019-08-21;2023-04-06;189.14;47.28
97;76;2019-07-11;2020-01-27;28.57;7.14
32;18;2019-09-05;2020-03-08;26.43;6.61
14;19;2019-07-08;2019-12-16;23.0;5.75
63;137;2019-07-09;2021-11-29;124.86;31.22
56;88;2019-07-09;2023-05-10;200.14;50.04
16;68;2019-07-09;2022-10-13;170.29;42.57
30;66;2019-07-07;2022-11-04;173.71;43.43
13;20;2019-07-11;2021-11-18;123.0;30.75
80;81;2019-08-19;2020-06-04;41.43;10.36
13;18;2019-07-07;2019-12-11;22.43;5.61
96;156;2019-07-07;2019-12-28;24.86;6.22
4;9;2019-07-07;2019-07-29;3.14;0.78
55;55;2019-07-10;2020-07-26;54.57;13.64
62;65;2019-07-07;2021-09-05;113.0;28.25
54;83;2019-07-07;2022-05-06;147.71;36.93
20;15;2019-07-07;2019-11-12;18.29;4.57
26;50;2019-12-19;2022-03-16;116.86;29.22
12;14;2019-07-14;2019-11-11;17.14;4.28
74;77;2019-07-07;2020-01-27;29.14;7.28
75;45;2019-07-08;2023-03-29;194.29;48.57
98;263;2019-07-07;2022-05-13;148.71;37.18
45;186;2021-09-05;2023-02-18;75.86;18.96
11;7;2019-07-08;2019-09-12;9.43;2.36
41;100;2019-07-08;2020-07-26;54.86;13.72
4;17;2019-07-18;2021-12-11;125.29;31.32
94;170;2019-07-20;2021-02-16;82.43;20.61
50;48;2019-07-07;2022-09-01;164.57;41.14
24;44;2019-07-07;2021-06-25;102.71;25.68
96;71;2019-07-07;2020-03-14;35.86;8.96
20;46;2019-07-08;2019-12-27;24.57;6.14
16;38;2019-09-16;2022-09-16;156.57;39.14
23;43;2019-07-28;2023-05-06;196.86;49.22
1;4;2019-07-11;2019-07-18;1.0;0.25
28;108;2019-07-09;2022-08-09;161.0;40.25
72;103;2019-07-08;2020-10-06;65.14;16.28
43;69;2019-07-07;2020-12-16;75.43;18.86
2;20;2019-07-08;2020-02-03;30.0;7.5
85;94;2019-07-13;2022-12-10;178.0;44.5
98;505;2019-07-08;2023-05-16;201.14;50.28
41;35;2019-07-09;2021-05-24;97.86;24.46
79;52;2019-08-28;2023-01-05;175.14;43.78
63;111;2019-07-08;2020-04-09;39.43;9.86
6;25;2019-07-08;2022-07-23;158.71;39.68
7;20;2019-12-19;2021-07-12;81.57;20.39
53;68;2019-07-26;2020-04-19;38.29;9.57
59;70;2019-07-16;2020-11-18;70.14;17.54
1;3;2019-08-16;2019-08-16;0.0;0.0
5;28;2019-08-25;2023-05-10;193.43;48.36
17;52;2019-07-15;2020-02-25;32.14;8.04
96;340;2019-07-14;2023-04-03;194.14;48.54
54;130;2019-07-14;2021-01-05;77.29;19.32
98;312;2019-07-15;2023-05-03;198.29;49.57
87;83;2019-07-16;2021-11-14;121.71;30.43
8;16;2019-08-23;2019-10-08;6.57;1.64
54;125;2019-07-22;2020-04-29;40.29;10.07
82;90;2019-07-15;2020-05-11;43.0;10.75
31;53;2019-07-21;2022-02-08;133.29;33.32
27;26;2019-07-21;2021-01-13;77.43;19.36
23;20;2019-07-21;2020-02-11;29.29;7.32
55;127;2019-07-21;2023-03-22;191.43;47.86
92;69;2019-07-22;2021-10-05;115.14;28.78
69;149;2019-07-22;2023-03-02;188.43;47.11
35;72;2019-08-03;2022-05-15;145.14;36.28
63;84;2019-07-21;2021-04-29;92.57;23.14
95;143;2019-07-22;2021-04-22;91.43;22.86
75;106;2019-07-21;2021-06-05;97.86;24.46
89;336;2019-07-21;2023-05-02;197.29;49.32
50;43;2019-07-23;2021-08-31;110.0;27.5
12;12;2019-07-21;2020-03-24;35.29;8.82
96;93;2019-07-21;2022-12-31;179.86;44.96
6;12;2019-07-23;2020-01-12;24.71;6.18
25;45;2019-07-22;2020-05-05;41.14;10.28
91;81;2019-07-21;2022-06-28;153.29;38.32
5;8;2019-07-22;2019-07-26;0.57;0.14
18;31;2019-07-21;2020-01-05;24.0;6.0
40;84;2019-07-21;2023-03-14;190.29;47.57
69;88;2019-07-21;2021-10-07;115.57;28.89
20;33;2019-07-21;2020-09-30;62.43;15.61
52;52;2019-07-21;2020-04-10;37.71;9.43
93;116;2019-07-21;2023-05-17;199.43;49.86
2;29;2019-08-16;2019-11-25;14.43;3.61
13;11;2019-07-22;2019-08-20;4.14;1.03
11;11;2019-07-23;2019-08-25;4.71;1.18
75;48;2019-07-21;2022-01-20;130.57;32.64
93;139;2019-07-21;2023-03-17;190.71;47.68
15;104;2019-07-21;2023-03-14;190.29;47.57
38;146;2019-07-21;2023-01-30;184.14;46.04
97;80;2019-07-21;2020-04-02;36.57;9.14
39;124;2019-07-22;2020-05-24;43.86;10.96
98;70;2019-07-21;2020-09-13;60.0;15.0
20;36;2019-07-21;2020-11-03;67.29;16.82
95;189;2019-07-22;2020-07-27;53.0;13.25
70;114;2019-07-21;2021-08-31;110.29;27.57
92;184;2019-07-21;2023-02-14;186.29;46.57
85;48;2019-07-21;2020-03-15;34.0;8.5
1;3;2019-09-01;2019-09-18;2.43;0.61
97;118;2019-07-22;2020-04-21;39.14;9.78
84;135;2019-07-29;2023-05-11;197.43;49.36
48;75;2019-07-22;2023-03-13;190.0;47.5
95;113;2019-07-21;2021-03-05;84.71;21.18
94;83;2019-07-21;2022-07-20;156.43;39.11
65;40;2019-07-21;2021-01-19;78.29;19.57
92;176;2019-07-21;2023-05-10;198.43;49.61
7;11;2019-08-12;2021-05-03;90.0;22.5
31;55;2019-07-26;2023-04-17;194.43;48.61
69;58;2019-07-21;2021-12-28;127.29;31.82
2;5;2019-07-25;2019-08-05;1.57;0.39
2;4;2019-07-21;2020-01-28;27.29;6.82
26;47;2019-07-21;2020-07-13;51.14;12.78
63;52;2019-07-21;2020-04-04;36.86;9.22
21;40;2019-08-21;2021-12-19;121.57;30.39
60;185;2019-07-23;2022-05-09;145.86;36.47
21;37;2019-07-21;2019-09-02;6.14;1.54
60;81;2019-07-23;2021-04-30;92.43;23.11
22;20;2019-07-22;2022-01-12;129.29;32.32
40;47;2019-07-24;2020-10-18;64.57;16.14
71;135;2019-07-21;2020-09-07;59.14;14.78
33;65;2019-07-21;2021-03-09;85.29;21.32
92;106;2019-08-05;2020-04-21;37.14;9.28
97;86;2019-07-23;2020-11-06;67.43;16.86
80;312;2019-07-22;2023-04-18;195.14;48.78
5;8;2019-07-21;2019-07-26;0.71;0.18
73;104;2019-07-23;2023-02-10;185.43;46.36
97;406;2019-07-25;2020-11-14;68.29;17.07
34;16;2019-08-03;2022-11-01;169.43;42.36
36;45;2019-07-21;2022-04-24;144.0;36.0
27;31;2019-07-21;2021-10-24;118.0;29.5
92;100;2019-07-26;2022-04-27;143.71;35.93
91;112;2019-07-22;2020-11-10;68.14;17.04
5;27;2019-07-28;2022-04-16;141.86;35.47
14;23;2019-07-24;2019-12-26;22.14;5.54
37;51;2019-07-26;2023-01-03;179.57;44.89
13;20;2019-07-28;2020-07-17;50.71;12.68
90;221;2019-07-25;2022-01-21;130.14;32.53
6;8;2019-07-25;2021-03-12;85.14;21.28
47;94;2019-07-22;2023-02-07;185.14;46.28
11;40;2019-07-21;2021-06-29;101.29;25.32
